FID,SCD,STR_NAME,BEZANZ,BEZLISTE,GUELTIG_AB,GIP_OBJECTID,NAMECAT,NAMECAT_NAME
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b85,14036,Einsteinhof,1,6,1955-06-22,10008726,35100,städtische Wohnhausanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b86,14043,Ernst-Reuter-Hof,1,12,1956-05-02,10008733,35100,städtische Wohnhausanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b87,14045,Felleishof,1,3,1949-02-15,10008735,35100,städtische Wohnhausanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b88,17024,Viktor-Adler-Markt,1,10,1973-01-05,10009704,7354,Markt
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b89,17027,Yppenmarkt,1,16,1973-01-05,10009707,7354,Markt
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b8a,17030,Markthalle,1,9,1973-01-05,10009710,7354,Markt
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b8b,17033,Christkindlmarkt,1,1,1992-01-17,10009713,7354,Markt
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b8c,00423,Bergenstammgasse,1,13,1894-01-01,10000409,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b8d,04071,Rudolfshügelgasse,1,10,1961-11-13,10003985,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b8e,06001,Percostraße,1,22,1990-01-18,10005839,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b8f,00972,Edenstraße,1,14,1973-01-05,10000935,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b90,00031,Johannes-Krawarik-Gasse,1,16,1988-10-13,10000030,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b91,04916,Tomaschekstraße,1,21,1933-09-11,10004815,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b92,00050,Albatrosgasse,1,22,1957-11-06,10000049,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b93,03200,Michaelerstraße,1,18,1938-06-30,10003128,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b94,03366,Nestelbachgasse,1,19,1973-01-05,10003293,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b95,10032,Hütteldorfer Brücke,1,14,1973-01-05,10007321,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b96,00920,Draschestraße,1,23,1973-01-05,10000884,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b97,05376,Wolfgang-Schmälzl-Gasse,1,2,1973-01-05,10005266,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b98,04761,Strauchgasse,1,1,1755-01-01,10004662,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b99,02811,Lebnergasse,1,21,1913-01-02,10002745,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b9a,05254,Werkmanngasse,1,19,1926-12-14,10005147,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b9b,03866,Ratzenhofergasse,1,21,1959-09-02,10003785,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b9c,00441,Bernreiterplatz,1,21,1898-01-01,10000426,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b9d,00821,Diderotgasse,1,21,1933-09-11,10000791,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b9e,90032,U-Bahn Station Kagran,1,22,1982-10-01,10010854,51010,U-Bahnstation
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3b9f,03930,Rettichgasse,1,14,1894-06-30,10003849,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3ba0,04839,Tautenhayngasse,1,15,1912-09-17,10004738,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3ba1,05909,Wiesenweg Steinbachtal,1,14,1983-06-08,10005754,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3ba2,04540,Simonygasse,1,18,1907-06-30,10004441,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3ba3,02666,Kroißberggasse,1,23,1973-01-05,10002600,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3ba4,00525,Boerhaavegasse,1,3,1973-01-05,10000509,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3ba5,04295,Schmalerweg,1,14,1931-08-05,10004200,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3ba6,16038,KLG Blumenfreunde,1,21,1973-01-05,10009142,7353,Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3ba7,16040,KLG Boschberg,1,10,2012-03-26,10009144,7353,Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3ba8,16043,SDL Kanada,1,22,2012-02-01,10009147,20071,Gartensiedlung und Siedlung
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3ba9,16044,KLG Sulzwiese,1,2,2011-05-04,10009148,7353,Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3baa,00682,Cassinonestraße,1,22,1961-10-18,10000657,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bab,01111,Esterházygasse,1,6,1862-01-01,10001072,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bac,04860,Testarellogasse,1,13,1894-06-30,10004759,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bad,09798,Wohlgemuthgasse,1,22,1982-05-13,10007108,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bae,02998,Luise-Montag-Gasse,1,11,1940-07-27,10002930,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3baf,16194,KLG Reifental,1,10,1973-01-05,10009291,7353,Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bb0,16195,KLG Rosenberg,1,13,1973-01-05,10009292,7353,Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bb1,16199,KLG Dehnepark,1,14,1973-01-05,10009296,7353,Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bb2,06268,Franz-Jachym-Platz,1,10,1992-10-08,10006091,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bb3,04903,Tildeweg,1,11,1973-01-05,10004802,2058,Weg in Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bb4,04909,Tiroler Weg,1,11,1973-01-05,10004808,2058,Weg in Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bb5,03197,Michael-Bernhard-Gasse,1,12,1973-01-05,10003125,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bb6,16202,KLG Reizenpfenning,1,16,1980-11-26,10009299,7353,Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bb7,09651,In der Schwarzlackenau,1,21,1986-06-12,10006989,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bb8,04626,Wonkaplatz,1,22,2010-05-04,10004527,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bb9,03972,Robertgasse,1,2,1862-06-30,10003890,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bba,00002,Abbégasse,1,14,1930-08-01,10000001,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bbb,00206,Annaweg,1,11,1973-01-05,10000195,2058,Weg in Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bbc,00949,Dunantgasse,1,21,1949-02-15,10000913,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bbd,10453,Grillgassenbrücke,1,11,1989-05-09,10007731,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bbe,16075,KLG Frohe Zukunft,1,16,1973-01-05,10009179,7353,Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bbf,16085,KLG Grenzacker,1,10,1973-01-05,10009189,7353,Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bc0,16088,KLG Gaswerk,0,,1973-01-05,10009192,7353,Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bc1,17039,Fastenmarkt,1,17,1992-01-17,10009719,7354,Markt
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bc2,17041,Ostermarkt,1,21,1992-01-17,10009721,7354,Markt
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bc3,18001,Rotenturmufer,1,1,1973-01-05,10009725,7355,Flurname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bc4,18005,Alter Kreuzgrund,1,22,1973-01-05,10009729,7355,Flurname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bc5,01006,Eichelhofstraße,1,19,1874-01-01,10000969,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bc6,00313,Ausstellungsstraße,1,2,1873-01-01,10000302,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bc7,05785,Hofstättenweg,2,21|22,1981-10-30,10005646,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bc8,04215,Schelleingasse,1,4,1891-03-03,10004126,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bc9,12447,Hugo-Meisl-Weg,1,10,1989-11-09,10008524,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bca,02041,Hofstattgasse,1,18,1892-07-29,10001986,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bcb,14208,Dr.-Richard-Krolig-Hof,1,5,1973-01-05,10008890,35100,städtische Wohnhausanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bcc,14301,Johann-Radfux-Hof,1,23,1989-11-09,10008981,35100,städtische Wohnhausanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bcd,14303,Edwin-Schuster-Hof,1,19,1989-11-09,10008983,35100,städtische Wohnhausanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bce,10630,Knoten Nußdorf Tragwerk 13,1,20,1989-06-26,10007907,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bcf,10640,Langer Mühlschüttelsteg,1,21,1989-07-05,10007917,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bd0,10644,Tunnel Arnoldgasse,1,21,1989-07-05,10007921,10071,lokaler (interner) Straßenname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bd1,04139,Samptwandnergasse,1,14,1973-01-05,10004052,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bd2,02371,Karlingergasse,1,14,1930-06-18,10002312,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bd3,05563,Robert-Lach-Gasse,1,21,1968-07-09,10005448,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bd4,04650,Stadlergasse,1,13,1900-06-08,10004551,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bd5,03698,Pius-Parsch-Platz,1,21,1965-09-08,10003618,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bd6,10353,Steg Viktor-Kaplan-Straße,1,22,1981-09-18,10007633,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bd7,05005,Ultzmanngasse,1,22,1954-02-03,10004903,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bd8,04135,Salzwiesengasse,1,14,1964-05-06,10004048,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bd9,00902,Dopplergasse,1,11,1895-04-06,10000869,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bda,09596,Anton-Mayer-Gasse,1,11,2012-11-27,10006935,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bdb,01090,Erlgasse,1,12,1875-01-01,10001051,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bdc,04991,Uchatiusgasse,1,3,1881-06-30,10004889,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bdd,05377,Wolfgang-Pauli-Gasse,1,14,1969-02-04,10005267,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bde,03278,Moschingergasse,1,14,1956-10-17,10003206,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bdf,00384,Baumschulweg,1,18,1973-01-05,10000372,2058,Weg in Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3be0,00827,Diesterweggasse,1,14,1901-10-30,10000797,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3be1,05593,Gartengasse,1,14,1973-01-05,10005475,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3be2,03189,Mestrozigasse,1,19,1963-07-10,10003117,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3be3,06219,Anton-Karas-Platz,1,19,1990-02-08,10006046,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3be4,01582,Grauertgasse,1,23,1961-10-18,10001537,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3be5,00663,Bussongasse,1,22,1955-11-16,10000638,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3be6,01192,Fillenbaumgasse,1,21,1912-10-23,10001152,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3be7,02277,Josef-Zapf-Gasse,1,21,1929-07-10,10002218,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3be8,01885,Heingasse,1,21,1973-01-05,10001833,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3be9,03960,Ringelseegasse,1,21,1973-01-23,10003878,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bea,06116,Anton-Schall-Gasse,1,21,1985-11-21,10005947,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3beb,09537,Maschkangasse,1,21,1997-04-11,10006877,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bec,05467,Zinnienweg,1,22,1954-05-19,10005357,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bed,01443,Georg-Bilgeri-Straße,1,22,1959-04-15,10001400,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bee,02331,Kalsergasse,1,21,1971-09-07,10002272,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bef,05523,Aladar-Pecht-Gasse,1,22,1969-11-04,10005410,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bf0,00251,Arminenstraße,1,22,1959-02-04,10000240,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bf1,04242,Schiffmühlenstraße,1,22,1920-06-30,10004150,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bf2,09844,Billgasse,1,22,1974-04-18,10007148,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bf3,05141,Waldheimstraße,1,22,1973-01-05,10005036,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bf4,05054,Verbandsweg,1,22,1966-11-02,10004951,2058,Weg in Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bf5,04722,Stieglergasse,1,23,1954-12-15,10004623,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bf6,06323,Felix-Slavik-Straße,1,21,1994-09-22,10006146,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bf7,90020,U-Bahn Station Schönbrunn,1,13,1973-01-05,10010842,51010,U-Bahnstation
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bf8,90023,U-Bahn Station Stadtpark,1,3,1973-01-05,10010845,51010,U-Bahnstation
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bf9,15108,Dürwaringgraben,1,18,2006-02-03,10457882,2013,Fließgewässer
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bfa,15109,Pointenbach,1,17,2006-02-02,10457847,2013,Fließgewässer
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bfb,15111,Anderbach,1,16,2006-02-02,10457849,2013,Fließgewässer
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bfc,15115,Klagergrube,1,22,2006-02-02,10457853,62,"Stehendes Gewässer (See, Teich)"
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bfd,15119,Sickerteich-Luckenholzgasse,1,21,2006-02-02,10457857,62,"Stehendes Gewässer (See, Teich)"
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bfe,15124,Salvatorteich 1,1,16,2006-02-02,10457862,62,"Stehendes Gewässer (See, Teich)"
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3bff,15127,Lainzer Teich,1,13,2006-02-02,10457865,62,"Stehendes Gewässer (See, Teich)"
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c00,90035,U-Bahn Station Donauinsel,1,22,1982-10-04,10010857,51010,U-Bahnstation
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c01,90039,U-Bahn Station Taubstummengasse,1,4,1982-10-13,10010861,51010,U-Bahnstation
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c02,90045,U-Bahn Station Erdberg,1,3,1985-01-17,10010867,51010,U-Bahnstation
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c03,90048,U-Bahn Station Rochusgasse,1,3,1991-03-05,10010870,51010,U-Bahnstation
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c04,90059,U-Bahn Station Erlaaer Straße,1,23,1985-01-16,10010881,51010,U-Bahnstation
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c05,03214,Mildeplatz,1,16,1883-06-30,10003142,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c06,16113,KLG Hermestor,1,13,1973-01-05,10009213,7353,Kleingartenanlage
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c07,03714,Podlahagasse,1,22,1955-11-16,10003634,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c08,05534,Grünbaumgasse,1,22,1968-05-07,10005420,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c09,03782,Promenadestraße,1,22,1973-01-05,10003702,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c0a,12417,Kramreiterweg,1,21,1997-04-11,10008497,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c0b,18240,Petzgrund,1,21,1973-01-05,10009950,7355,Flurname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c0c,18244,Pisenkopf,1,19,1973-01-05,10009953,7355,Flurname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c0d,18251,Rettungshügel,1,11,1973-01-05,10009960,7355,Flurname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c0e,18253,Rieglerhütte,1,14,1973-01-05,10009962,10001,Objektname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c0f,18254,Rößlergrund,1,21,1975-07-30,10009963,7355,Flurname
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c10,10813,Nordbergbrücke Tragwerk 4,1,9,1995-09-13,10008090,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c11,10819,Rustenstegtunnel,1,15,1995-09-15,10008096,7356,Tunnel
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c12,10820,Kräuterbachbrücke,1,17,1995-09-15,10008097,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c13,10823,Michelbeuernsteg Nord,1,9,1995-09-15,10008100,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c14,10650,Fännersteg,1,21,1989-07-05,10007927,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c15,10651,Seyringer Brücke,1,21,1989-07-05,10007928,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c16,10655,Steg bei Am Hubertusdamm über MFK,1,21,2014-09-12,10007932,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c17,10659,Brücke Mühlwegsiedlung,1,21,2014-09-10,10007936,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c18,10662,Steinamangerbrücke,1,21,2014-09-10,10007939,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c19,10665,Brücke Tulzergasse,1,21,2014-09-11,10007942,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c1a,04667,Stauffergasse,1,14,1929-04-24,10004568,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c1b,05584,Promenadeweg,1,13,1973-01-05,10005467,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c1c,03904,Reinischgasse,1,19,1947-06-30,10003823,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c1d,02749,Lammaschgasse,1,21,1954-04-21,10002683,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c1e,05123,Wachthausgasse,1,11,1973-01-05,10005018,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c1f,05400,Wurmbstraße,1,12,1910-08-19,10005290,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c20,06363,Marte-Harell-Gasse,1,23,2000-05-16,10006186,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c21,04755,Stranzenberggasse,1,13,1909-02-23,10004656,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c22,01906,Hellmesbergergasse,1,14,1894-01-01,10001852,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c23,09410,Dotterblumenweg,1,22,2003-09-09,10006765,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c24,01292,Fraungrubergasse,1,12,1964-02-05,10001250,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c25,18262,Roter Berg,1,13,1973-01-05,10009971,10060,Berg
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c26,06441,Helmut-Qualtinger-Gasse,1,3,2002-03-05,10006262,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c27,01297,Freisingergasse,1,1,1973-05-03,10001255,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c28,06257,Wilhelm-Pinka-Platz,1,10,1992-02-05,10006080,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c29,02849,Leopoldauer Platz,1,21,1904-06-30,10002783,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c2a,04744,Storchengasse,1,15,1894-06-30,10004645,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c2b,10809,Gürtelbrücke über ÖBB und WVB,2,9|19,1995-09-13,10008086,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c2c,03199,Michaelerplatz,1,1,1850-06-30,10003127,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c2d,04923,Toulagasse,1,22,1953-01-21,10004822,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c2e,00666,Calvigasse,1,23,1973-01-05,10000641,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c2f,01867,Hegergasse,1,3,1894-01-19,10001816,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c30,10330,Personentunnel Praterstern-Lassallestr.,1,2,1755-01-01,10007610,7356,Tunnel
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c31,02344,Kannegasse,1,15,1912-09-17,10002285,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c32,01281,Franz-Schuh-Gasse,1,10,1906-05-08,10001239,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c33,01245,Forsthausgasse,1,20,1920-01-01,10001204,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c34,02883,Lichtentaler Gasse,1,9,1862-06-30,10002816,1113,Gemeindestraße
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c35,10028,Brauhausbrücke,2,13|14,1973-01-05,10007317,2068,Brücke
GEONAMENSVERZOGD.fid-2ce3f238_16e8cf264bc_3c36,02159,Iselgasse,1,21,1953-09-23,10002103,1113,Gemeindestraße
